"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","DDoesntAnswer",0.2674,0,0.267388,0.80859,1,0,1,1,,,,,0,,,,,0,0,0,,10.7,9,10.7,9,0.3,0.119055,0.264283,0.383339,0.119055,0.079285,0,0,0,,0,0,0,0.880945,0,-1.14935,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","D Answers",0.5443,0,0.544322,0.462,1,1,1,1,0.469371,0.44662,,,0.825063,,,,,0,0,0.174937,0.519178,10.1089,9.18617,10.1089,9.18617,0.704962,0.425481,0.340428,0.765909,0.322162,0.295716,0,0,0.825063,0.449089,0,0,0,0.451078,0,1.08035,1,1,0,0,0.825063,0,0,0.0841135,0.0908235
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","Settles1",0.4491,0,0.4491,0.451083,1,1,1,1,0.409869,0.488309,,,1,,,,,0,0,0,,10.1491,9.25091,10.1491,9.25091,0.6,0.374273,0.310978,0.685252,0.248744,0.240529,0,0,1,0.449089,0,0,0,0.436615,0,0.565004,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","DoesntSettle1",0.0952,0,0.0952219,0.513487,1,1,1,1,0.75,0.25,,,0,,,,,0,0,1,0.519178,9.91918,8.88082,9.91918,8.88082,1.2,0.666993,0.479323,1.14632,0.668427,0.555997,0,0,0,,0,0,0,0.519286,0,3.51093,1,1,0,0,0,0,0,0.480822,0.519178
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","PAbandons1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","PDoesntAbandon1",0.0952,0,0.0952219,0.513487,1,1,1,1,0.75,0.25,,,0,,,,,0,0,1,0.519178,9.91918,8.88082,9.91918,8.88082,1.2,0.666993,0.479323,1.14632,0.668427,0.555997,0,0,0,,0,0,0,0.519286,0,3.51093,1,1,0,0,0,0,0,0.480822,0.519178
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","DDefaults1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","DDoesntDefault1",0.0952,0,0.0952219,0.513487,1,1,1,1,0.75,0.25,,,0,,,,,0,0,1,0.519178,9.91918,8.88082,9.91918,8.88082,1.2,0.666993,0.479323,1.14632,0.668427,0.555997,0,0,0,,0,0,0,0.519286,0,3.51093,1,1,0,0,0,0,0,0.480822,0.519178
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","POrDQuits1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","P Loses",0.0458,0,0.0457848,0.396486,1,1,1,1,0.75,0.25,,,0,,,,,0,0,1,0,9.4,9.4,9.4,9.4,1.2,0.390669,0.558217,0.948885,0.234401,0.893147,0,0,0,,0,0,0,0.348885,0,3.50918,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 2 Fee Shifting Multiplier 0 Risk Neutral Abandonable False","0","P Wins",0.0494,0,0.0494372,0.621844,1,1,1,1,0.75,0.25,,,0,,,,,0,0,1,1,10.4,8.4,10.4,8.4,1.2,0.922903,0.406258,1.32916,1.07039,0.243755,0,0,0,,0,0,0,0.677097,0,3.51254,1,1,0,0,0,0,0,0,1
